     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,02/15/2020-02/21/2020,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R354,104TH STREET-LIBERTY AVENUE   ,00004034,00000198,00000036,00000043,00000001,00001783,00001640,00000001,00000055,00000107,00000000,00000112,00000059,00000075,00000000,00000035,00000000,00000000,00000000,00000367,00000000,00000078,00000000,00000097,00000043,00000044,                                                                                                    
R355,109TH STREET-LIBERTY AVENUE   ,00005123,00000321,00000025,00000072,00000000,00002289,00002345,00000001,00000075,00000137,00000000,00000161,00000069,00000071,00000000,00000018,00000000,00000000,00000000,00000387,00000000,00000159,00000000,00000100,00000038,00000059,                                                                                                    
R356,LEFFERTS BLVD-LIBERTY AVE     ,00013887,00000833,00000210,00000235,00000000,00007638,00006252,00000010,00000185,00000353,00000000,00000496,00000180,00000147,00000000,00000101,00000000,00000000,00000000,00000750,00000000,00000284,00000000,00000191,00000146,00000115,                                                                                                    
R357,NORTH CONDUIT AVE-COHANCEY    ,00002373,00000157,00000026,00000020,00000000,00000523,00000506,00000003,00000029,00000055,00000000,00000068,00000037,00000025,00000000,00000050,00000000,00000000,00000000,00000120,00000000,00000022,00000000,00000020,00000016,00000030,                                                                                                    
R358,BEACH 25TH STREET-WAVECREST   ,00003471,00000176,00000039,00000015,00000000,00001288,00000848,00000004,00000031,00000092,00000000,00000082,00000013,00000038,00000000,00000040,00000000,00000000,00000000,00000517,00000000,00000065,00000000,00000095,00000046,00000022,                                                                                                    
R359,COURT SQ-23 ST                ,00027259,00001608,00000232,00000505,00000035,00012440,00025813,00000110,00000299,00000302,00000106,00003141,00001156,00000903,00000000,00000472,00000000,00000000,00000000,00000721,00000000,00000067,00000000,00000270,00000219,00000235,                                                                                                    
R360,21ST STREET-JACKSON AVENUE    ,00003030,00000102,00000017,00000048,00000000,00002070,00002949,00000001,00000022,00000058,00000007,00000444,00000089,00000088,00000000,00000062,00000000,00000000,00000000,00000097,00000000,00000005,00000000,00000026,00000026,00000042,                                                                                                    
R361,PELHAM PKWY-WHITE PLAINS RD   ,00012856,00001058,00000212,00000403,00000001,00011952,00007654,00000028,00000042,00000476,00000003,00000985,00000122,00000172,00000000,00000068,00000000,00000000,00000000,00001368,00000000,00000582,00000000,00000485,00000473,00000320,                                                                                                    
R362,ALLERTON AV-WHITE PLAINS RD   ,00009258,00000671,00000116,00000190,00000000,00008025,00004119,00000024,00000014,00000452,00000000,00000469,00000065,00000065,00000000,00000049,00000000,00000000,00000000,00000941,00000000,00000272,00000000,00000327,00000284,00000177,                                                                                                    
R363,BURKE AVE-WHITE PLAINS ROAD   ,00006256,00000507,00000078,00000113,00000006,00004864,00002347,00000016,00000045,00000310,00000000,00000318,00000042,00000020,00000000,00000025,00000000,00000000,00000000,00000823,00000000,00000186,00000000,00000257,00000184,00000115,                                                                                                    
R364,GUNHILL RD-WHITE PLAINS RD    ,00009218,00000824,00000249,00000324,00000000,00010479,00004608,00000031,00000024,00000676,00000001,00000589,00000063,00000060,00000000,00000032,00000000,00000000,00000000,00001806,00000002,00000430,00000000,00000387,00000466,00000245,                                                                                                    
R365,219TH ST-WHITE PLAINS ROAD    ,00006110,00000392,00000101,00000108,00000005,00004541,00002216,00000007,00000040,00000249,00000000,00000294,00000047,00000063,00000000,00000029,00000000,00000000,00000000,00000871,00000000,00000205,00000000,00000208,00000205,00000086,                                                                                                    
R366,225TH ST-WHITE PLAINS ROAD    ,00007105,00000410,00000110,00000114,00000000,00005683,00002308,00000005,00000021,00000310,00000002,00000298,00000057,00000038,00000000,00000031,00000000,00000000,00000000,00001011,00000000,00000284,00000000,00000290,00000250,00000146,                                                                                                    
R367,233RD ST-WHITE PLAINS ROAD    ,00008573,00000713,00000168,00000217,00000003,00006550,00003383,00000004,00000040,00000381,00000007,00000397,00000049,00000053,00000000,00000036,00000000,00000000,00000000,00001004,00000000,00000228,00000000,00000277,00000364,00000175,                                                                                                    
R368,9TH AVENUE-39TH STREET        ,00010397,00000785,00000031,00000440,00000000,00005952,00009166,00000004,00000045,00000339,00000007,00000303,00000121,00000104,00000000,00000080,00000000,00000000,00000000,00001257,00000000,00000140,00000000,00000288,00000118,00000368,                                                                                                    
R369,FORT HAMILTON PKWY-45TH ST    ,00007899,00000796,00000063,00000312,00000009,00004039,00004870,00000004,00000024,00000217,00000003,00000122,00000137,00000096,00000000,00000033,00000000,00000000,00000000,00001598,00000000,00000081,00000000,00000301,00000068,00000205,                                                                                                    
R370,71ST STREET-NEW UTRECHT AVE   ,00009822,00000987,00000084,00000422,00000001,00004250,00010170,00000002,00000127,00000280,00000001,00000388,00000139,00000064,00000000,00000049,00000000,00000000,00000000,00001344,00000000,00000085,00000000,00000213,00000064,00000375,                                                                                                    
R371,79TH STREET-17TH AVENUE       ,00010977,00001122,00000077,00000537,00000002,00004544,00011830,00000008,00000127,00000260,00000004,00000428,00000208,00000106,00000000,00000041,00000000,00000000,00000000,00001296,00000000,00000094,00000000,00000286,00000064,00000480,                                                                                                    
R372,18TH AVENUE-86TH STREET       ,00010923,00001155,00000087,00000839,00000002,00004980,00011173,00000022,00000097,00000299,00000000,00000433,00000190,00000119,00000000,00000044,00000000,00000000,00000000,00001150,00000000,00000095,00000000,00000238,00000078,00000425,                                                                                                    
R373,20TH AVENUE-86TH STREET       ,00010111,00001010,00000052,00000450,00000005,00004561,00008615,00000027,00000084,00000249,00000002,00000309,00000108,00000074,00000000,00000038,00000000,00000000,00000000,00001287,00000000,00000073,00000000,00000286,00000061,00000311,                                                                                                    
R374,BAY PARKWAY-86TH STREET       ,00011666,00001730,00000139,00001169,00000001,00005756,00013752,00000008,00000130,00000325,00000003,00000523,00000169,00000168,00000000,00000058,00000000,00000000,00000000,00001616,00000000,00000135,00000000,00000399,00000126,00000547,                                                                                                    
