     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/08/2019-06/14/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R232,45TH STREET-4TH AVENUE        ,00018896,00001129,00000138,00000415,00000008,00011758,00010788,00000017,00000093,00000550,00000005,00000784,00000169,00000266,00000000,00000138,00000000,00000000,00000000,00003844,00000000,00000098,00000000,00000168,00000089,00000081,                                                                                                    
R233,53RD STREET-4TH AVENUE        ,00021637,00001425,00000159,00000368,00000007,00012752,00012984,00000024,00000085,00000659,00000017,00000812,00000154,00000237,00000000,00000159,00000000,00000000,00000000,00004177,00000000,00000093,00000000,00000168,00000153,00000137,                                                                                                    
R234,50TH STREET-NEW UTRECHT AVE   ,00005818,00000660,00000087,00000159,00000001,00002516,00002950,00000002,00000045,00000203,00000000,00000117,00000097,00000054,00000000,00000048,00000000,00000000,00000000,00001103,00000000,00000023,00000000,00000107,00000021,00000033,                                                                                                    
R235,BEDFORD AVE-NORTH 7TH ST      ,00065439,00001300,00000131,00000334,00000018,00029966,00041375,00000046,00000629,00000311,00000028,00005933,00001950,00001246,00000000,00001690,00000000,00000000,00000000,00004330,00000000,00000076,00000000,00000120,00000151,00000111,                                                                                                    
R236,DEKALB AVE-WYCKOFF AVE        ,00021275,00000937,00000151,00000221,00000003,00016182,00017562,00000007,00000153,00000573,00000006,00001879,00000274,00000431,00000000,00000338,00000000,00000000,00000000,00002926,00000000,00000099,00000000,00000131,00000163,00000099,                                                                                                    
R237,182ND STREET-183RD STREET     ,00009853,00000555,00000067,00000133,00000007,00009714,00003804,00000001,00000041,00000461,00000000,00000396,00000044,00000036,00000000,00000082,00000000,00000000,00000000,00002417,00000000,00000024,00000000,00000182,00000227,00000133,                                                                                                    
R238,STEINWAY ST-BROADWAY          ,00029671,00001825,00000259,00000640,00000020,00019417,00028218,00000037,00000250,00000813,00000013,00003060,00000560,00000723,00000000,00000462,00000000,00000000,00000000,00004002,00000000,00000167,00000000,00000094,00000101,00000111,                                                                                                    
R239,GREENPOINT AVE                ,00024186,00001388,00000151,00000387,00000012,00012685,00017425,00000011,00000190,00000346,00000011,00002252,00000634,00000450,00000000,00000538,00000000,00000000,00000000,00001390,00000000,00000033,00000000,00000067,00000078,00000069,                                                                                                    
R240,GRAND ST-CHRISTIE ST          ,00050275,00010667,00000334,00005593,00000040,00018479,00051630,00000135,00000443,00002190,00000062,00002647,00000976,00000715,00000000,00001108,00000000,00000000,00000000,00006934,00000000,00000099,00000000,00000424,00000104,00000921,                                                                                                    
R241,15TH ST-PROSPECT PARK WEST    ,00015574,00001366,00000074,00000349,00000004,00005781,00012640,00000022,00000376,00000262,00000007,00002113,00000687,00000402,00000000,00000297,00000000,00000000,00000000,00002363,00000000,00000027,00000000,00000047,00000055,00000048,                                                                                                    
R242,18TH AVE-MCDONALD AVE         ,00007806,00000702,00000084,00000248,00000001,00004432,00004753,00000003,00000070,00000289,00000000,00000342,00000088,00000068,00000000,00000051,00000000,00000000,00000000,00001445,00000000,00000061,00000000,00000115,00000040,00000123,                                                                                                    
R243,170TH STREET-JEROME AVENUE    ,00014848,00000943,00000186,00000262,00000002,00016910,00006826,00000011,00000035,00000604,00000000,00000933,00000044,00000081,00000000,00000094,00000000,00000000,00000000,00003622,00000000,00000025,00000000,00000290,00000451,00000285,                                                                                                    
R244,BURNSIDE AVE-JEROME AVE       ,00017056,00001205,00000278,00000365,00000006,00018550,00007373,00000021,00000056,00001127,00000000,00000866,00000069,00000108,00000000,00000094,00000000,00000001,00000000,00004425,00000000,00000015,00000000,00000340,00000500,00000283,                                                                                                    
R245,ST LAWRENCE AVE-WEST AVE      ,00009428,00000526,00000061,00000055,00000001,00008232,00003218,00000004,00000101,00000282,00000000,00000236,00000046,00000058,00000000,00000027,00000000,00000000,00000000,00001920,00000000,00000016,00000000,00000075,00000126,00000094,                                                                                                    
R246,PROSPECT AVENUE-4TH AVENUE    ,00012843,00000525,00000068,00000132,00000011,00006469,00010750,00000004,00000187,00000150,00000001,00001431,00000413,00000340,00000000,00000173,00000000,00000000,00000000,00001730,00000000,00000020,00000000,00000051,00000027,00000052,                                                                                                    
R247,55TH ST-NEW UTRECHT AVE       ,00004060,00000468,00000040,00000152,00000000,00002056,00001783,00000000,00000042,00000176,00000004,00000054,00000071,00000007,00000000,00000014,00000000,00000000,00000000,00000570,00000000,00000008,00000000,00000091,00000018,00000041,                                                                                                    
R248,1ST AVENUE-14TH STREET        ,00042979,00002229,00000228,00000550,00000027,00016645,00026567,00000058,00000425,00000628,00000026,00003573,00001151,00000670,00000000,00000854,00000000,00000000,00000000,00007144,00000000,00000042,00000000,00000141,00000154,00000158,                                                                                                    
R249,GRAHAM AVE-METROPOLITAN AVE   ,00020044,00000584,00000079,00000206,00000005,00010620,00016500,00000016,00000160,00000227,00000007,00002212,00000486,00000459,00000000,00000353,00000000,00000000,00000000,00001140,00000000,00000026,00000000,00000068,00000083,00000058,                                                                                                    
R250,GRAND ST-BUSHWICK AVE         ,00011314,00000559,00000105,00000294,00000006,00008555,00009252,00000019,00000035,00000252,00000013,00000881,00000212,00000210,00000000,00000219,00000000,00000000,00000000,00003038,00000000,00000023,00000000,00000079,00000068,00000061,                                                                                                    
R251,96TH ST-CENTRAL PARK WEST     ,00018271,00002980,00000222,00000541,00000014,00010707,00016904,00000060,00000257,00000427,00000042,00001948,00000826,00000549,00000000,00000311,00000000,00000000,00000000,00001811,00000000,00000015,00000000,00000059,00000140,00000089,                                                                                                    
R252,HIGH ST-CADMAN PLAZA WEST     ,00029022,00001429,00000086,00000249,00000015,00016471,00016152,00000055,00000385,00000236,00000032,00002346,00000901,00000556,00000000,00001310,00000000,00000000,00000000,00001513,00000000,00000021,00000000,00000050,00000076,00000055,                                                                                                    
